"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"ENSMUSG00000024742","Fen1","0.5788480785","0.0228189000432961","0.16460157289131197"
"ENSMUSG00000005947","Itgae","-0.597804842","0.0228449474742001","0.16473348842724"
"ENSMUSG00000045996","Polr2k","-0.5749491364","0.0228607936415911","0.16479177868160802"
"ENSMUSG00000018651","Tada2a","0.321732101","0.0228879865837779","0.164931794700279"
"ENSMUSG00000041439","Mfsd6","0.2983015845","0.0229105054648334","0.164942031250766"
"ENSMUSG00000034613","Ppm1h","0.3449856685","0.0229118599737398","0.164942031250766"
"ENSMUSG00000079105","C7","-0.6178072891","0.0229138196433842","0.164942031250766"
"ENSMUSG00000028902","Sf3a3","0.2130125691","0.0229204857595628","0.164942031250766"
"ENSMUSG00000032575","Manf","0.4913479305","0.022946514175953","0.165073381715116"
"ENSMUSG00000005103","Wdr1","0.339534582","0.0229701077100223","0.165187132986472"
"ENSMUSG00000028378","Ptgr1","0.355531863","0.0229932151662093","0.165224314006416"
"ENSMUSG00000062480","Acat3","0.3013375258","0.0229949725750146","0.165224314006416"
"ENSMUSG00000094561","nan","-1.521933694","0.0229986267788854","0.165224314006416"
"ENSMUSG00000074259","Gramd2","1.044308719","0.0230164278415716","0.16529626070660502"
"ENSMUSG00000032528","Vipr1","-0.6645364962","0.023052172200004","0.16548796134512805"
"ENSMUSG00000058921","Slc10a5","-0.2877095564","0.0230587116519331","0.16548796134512805"
"ENSMUSG00000039100","Marchf6","-0.3556656214","0.0230746859208686","0.16554663988310905"
"ENSMUSG00000024145","Pigf","-0.3185624634","0.0231289426912331","0.165879839321685"
"ENSMUSG00000024382","Ercc3","0.4243520807","0.0232608520033323","0.166713770474811"
"ENSMUSG00000096215","Smim22","-1.0631143002","0.0232697238046722","0.166713770474811"
"ENSMUSG00000034906","Ncaph","0.4638434786","0.0232716838475305","0.166713770474811"
"ENSMUSG00000083817","Gm14400","-2.6794717272","0.0232732349849071","nan"
"ENSMUSG00000058740","Kcnt1","-1.7234682131","0.0232766317625577","0.166713770474811"
"ENSMUSG00000036986","Pml","0.6725031878","0.0232910440648639","0.166760733373692"
"ENSMUSG00000035045","Zc3h12b","-0.4517919394","0.02330128252622","0.166777790542523"
"ENSMUSG00000074218","Cox7a1","0.956839656","0.0233685875073594","0.16717171042439802"
"ENSMUSG00000067344","nan","-0.777430169","0.0233720682340013","0.16717171042439802"
"ENSMUSG00000021273","Fdft1","0.4326696661","0.0233935379772877","0.167243732038303"
"ENSMUSG00000056204","Pgpep1","0.4205220928","0.0233997938507806","0.167243732038303"
"ENSMUSG00000036390","Gadd45a","-0.8028940981","0.0234057717219745","0.167243732038303"
"ENSMUSG00000098037","Gm7765","1.7464390914","0.0234279951951115","0.16734620121030402"
"ENSMUSG00000028641","P3h1","0.3696983936","0.0234565682841226","0.167436938979473"
"ENSMUSG00000022437","Samm50","0.3824639783","0.0234610556903226","0.167436938979473"
"ENSMUSG00000004633","Chn2","-0.2270368978","0.0234643597656004","0.167436938979473"
"ENSMUSG00000042389","Tsen2","0.3202050008","0.0234790123251069","0.167478596580923"
"ENSMUSG00000005897","Nr2c1","0.3498799296","0.0234899571263198","0.167478596580923"
"ENSMUSG00000085808","Gm14718","-1.9746536898","0.0234938650251066","0.167478596580923"
"ENSMUSG00000064281","Rpl19-ps1","-1.4901618411","0.023539918130997","0.167750561263154"
"ENSMUSG00000041220","Elovl6","1.1520827621","0.0235548359166881","0.167797686022061"
"ENSMUSG00000073000","Gm10451","0.6083915923","0.0235623393486158","0.167797686022061"
"ENSMUSG00000001380","Hars","0.2573595428","0.0235848751993778","0.16790184963366597"
"ENSMUSG00000072620","Slfn2","-0.3988684261","0.0236020626095647","0.167967880368236"
"ENSMUSG00000025888","Casp1","-0.4656055303","0.0236251551465252","0.168075877548788"
"ENSMUSG00000054630","Ugt2b5","-0.4956250788","0.0236380762106605","0.16811146394509602"
"ENSMUSG00000044156","Hepacam2","-0.7598942715","0.0236679680539067","0.168225466291982"
"ENSMUSG00000097448","nan","0.903650467","0.0236760986742115","0.168225466291982"
"ENSMUSG00000091426","Gm17228","0.9289889919","0.0236778789995027","0.168225466291982"
"ENSMUSG00000028412","Slc44a1","0.4341476513","0.0237249190583515","0.16848230607276504"
"ENSMUSG00000051427","Ccdc157","0.3511897358","0.0237441094025099","0.16848230607276504"
"ENSMUSG00000103711","Tstd1","-0.7346508903","0.0237447403942031","0.16848230607276504"
"ENSMUSG00000001138","Cnnm3","0.6236072476","0.0237457751080933","0.16848230607276504"
"ENSMUSG00000030309","Caprin2","-0.5314510843","0.0237849643595918","0.168703978747001"
"ENSMUSG00000077575","LOC115485611","-0.9585680756","0.0238000231397282","0.168754405889543"
"ENSMUSG00000024791","Cdca5","0.6555781329","0.0238294307926401","0.168906506276112"
"ENSMUSG00000022583","Ly6f","-1.1533600877","0.023895841061125998","0.16931509132011402"
"ENSMUSG00000047793","Sned1","-0.4026873913","0.02390302551634","0.16931509132011402"
"ENSMUSG00000046840","Hnf4aos","-0.9612786952","0.0239580317524247","0.16964162435470995"
"ENSMUSG00000021872","Rnase10","-0.7823952597","0.0239717031333633","0.16964162435470997"
"ENSMUSG00000025959","Klf7","0.2742473644","0.0239730968516713","0.16964162435470997"
"ENSMUSG00000021594","Srd5a1","0.4475013914","0.0239904187251298","0.169707630495095"
"ENSMUSG00000028439","Fam219a","0.5447776991","0.0240054137385832","0.16975553351302097"
"ENSMUSG00000057606","Colq","2.1614251379","0.0240131832464837","0.16975553351302095"
"ENSMUSG00000070806","Zmynd12","-1.106283847","0.024024891391961","0.169781764101178"
"ENSMUSG00000039599","Fam149b","0.1736840115","0.0240416177056486","0.16984342837710906"
"ENSMUSG00000022536","Glyr1","0.2140855728","0.0242028441625227","0.17092554182508202"
"ENSMUSG00000032121","Tmem218","0.4081836191","0.0242310485862357","0.171059137287573"
"ENSMUSG00000041479","Syt15","-0.6205264639","0.0242378767233981","0.171059137287573"
"ENSMUSG00000110216","nan","1.7158132667","0.0242406531915237","nan"
"ENSMUSG00000024905","Tesmin","-0.5662109589","0.0242575460945075","0.17109616065713196"
"ENSMUSG00000021983","Atp8a2","-0.925770051","0.0242641492318618","0.17109616065713196"
"ENSMUSG00000008153","Clstn3","1.0811163823","0.024267301320770002","0.17109616065713196"
"ENSMUSG00000031451","Gas6","0.8550361915","0.0242780936864743","0.171115421935645"
"ENSMUSG00000016757","Ttll12","0.8553525265","0.0242898340526151","0.17114134985163096"
"ENSMUSG00000080727","C920021L13Rik","-1.1696711773","0.0243314723800324","0.17137784577163506"
"ENSMUSG00000024962","Vegfb","0.4702283436","0.0243657508562102","0.17154791273597597"
"ENSMUSG00000040213","Kyat3","-0.3418138332","0.0243717793966604","0.17154791273597594"
"ENSMUSG00000032261","Sh3bgrl2","0.3053161555","0.0244014646745346","0.171679283848258"
"ENSMUSG00000026174","Cnot9","0.2061640602","0.0244066172996392","0.171679283848258"
"ENSMUSG00000022422","Dscc1","0.9002435269","0.024434488116762","0.17181839954645303"
"ENSMUSG00000032118","Fez1","0.7318612517","0.024454900051336003","0.171887541609091"
"ENSMUSG00000029191","Rfc1","0.2050286146","0.0244605145414793","0.171887541609091"
"ENSMUSG00000021210","Akr1c6","-0.389379219","0.0244889538959567","0.172030444161901"
"ENSMUSG00000017707","Serinc3","-0.3655056343","0.0245016942809763","0.17206300624904"
"ENSMUSG00000060600","Eno3","0.8536714796","0.0245175694007293","0.172064068141204"
"ENSMUSG00000051550","Zfp579","0.5181244175","0.0245180557787528","0.172064068141204"
"ENSMUSG00000003154","Foxj2","0.2399595207","0.024559902623397998","0.17230078413487"
"ENSMUSG00000108095","nan","-1.0613912437","0.0245844587616949","0.172320057587437"
"ENSMUSG00000112930","Gm7086","-1.3514007797","0.0245940547222118","0.172320057587437"
"ENSMUSG00000072940","nan","-1.5193483511","0.0246113295356562","0.172320057587437"
"ENSMUSG00000001366","Fbxo9","-0.2987707065","0.0246138958401406","0.172320057587437"
"ENSMUSG00000029659","Medag","1.1541026173","0.0246154803187058","0.172320057587437"
"ENSMUSG00000029518","Rab35","0.4770556779","0.0246186690653268","0.172320057587437"
"ENSMUSG00000026618","Iars2","0.1923650947","0.0246262379348173","0.172320057587437"
"ENSMUSG00000095789","Nupr1l","-0.9207481807","0.0246275874850575","0.172320057587437"
"ENSMUSG00000110524","nan","-1.0670565481","0.0246671979750337","0.172540344583852"
"ENSMUSG00000021391","Cenpp","-0.6469002462","0.0247369249235089","0.17297107351817198"
"ENSMUSG00000095307","nan","-3.3158870773","0.0247436486010917","nan"
"ENSMUSG00000114458","nan","-1.3570307983","0.0247687132181793","0.17308781416283"
"ENSMUSG00000036172","Cd200r3","-0.8410546608","0.0247769902578559","0.17308781416283"
"ENSMUSG00000087173","nan","-0.6791573863","0.0247807745909976","0.17308781416283"
"ENSMUSG00000118346","Tmem179b","-0.2428429414","0.0247927017676679","0.17308781416283"
"ENSMUSG00000030058","Copg1","0.4427940164","0.0247944589400761","0.17308781416283"
"ENSMUSG00000048538","nan","-0.7735852837","0.0248025404250472","0.17308781416283"
"ENSMUSG00000021660","Btf3","-0.3610947397","0.0248224738135209","0.17316999559225596"
"ENSMUSG00000004268","Emg1","-0.560753038","0.0248510320275584","0.17331227296749"
"ENSMUSG00000118217","Gm6951","2.6481501272","0.024889970971937","nan"
"ENSMUSG00000027937","Jtb","-0.4018546926","0.0249114114191035","0.173676306409244"
"ENSMUSG00000031442","Mcf2l","0.8547266662","0.024950411096406","0.17388609582624695"
"ENSMUSG00000115219","Eef1akmt4","-0.5876416356","0.0249578846852219","0.17388609582624695"
"ENSMUSG00000087265","nan","2.2064721808","0.0249653507962645","nan"
"ENSMUSG00000063600","Egfem1","-0.5176065049","0.0250104069230859","0.174194858454787"
"ENSMUSG00000068663","Clec16a","0.374651739","0.0250365266732641","0.174319588306567"
"ENSMUSG00000086682","Gm16023","0.753206561","0.0250740161083537","0.174516498172022"
"ENSMUSG00000114886","Gm48432","-1.3588270687","0.0250812490424815","0.174516498172022"
"ENSMUSG00000021996","Esd","-0.2096140782","0.0250935458689972","0.17454485100030803"
"ENSMUSG00000092572","Serpinb10","-1.0211157231","0.0251373200194261","0.17479206246066"
"ENSMUSG00000095098","Ccdc85b","-0.6252793056","0.0251726829842125","0.174938524419557"
"ENSMUSG00000021884","Hacl1","0.4576017871","0.0251785353463011","0.174938524419557"
"ENSMUSG00000089281","Scarna6","-0.9739896677","0.0251831047447438","0.174938524419557"
"ENSMUSG00000034532","Fbxo16","-2.5491962189","0.0252045577490707","nan"
"ENSMUSG00000061669","Rpl34-ps2","-1.9742526447","0.0252088294086836","0.17505356097192"
"ENSMUSG00000061186","Sfmbt2","0.8019113917","0.0252161566466688","0.17505356097192"
"ENSMUSG00000066647","Gm5113","-0.214796248","0.0252542788054063","0.175260897273609"
"ENSMUSG00000055320","Tead1","0.4233330508","0.0252764212464638","0.175357237464438"
"ENSMUSG00000033983","Coil","0.2932237314","0.0253147699391056","0.17546419753392"
"ENSMUSG00000025246","Tbl1x","0.2844673719","0.0253170675390046","0.17546419753392"
"ENSMUSG00000051319","Mtln","-0.4693882372","0.0253184564790187","0.17546419753392"
"ENSMUSG00000050017","Pitpnb","0.2729567326","0.0253248999596745","0.17546419753392"
"ENSMUSG00000031314","Taf1","0.3430495397","0.0253362430362233","0.175485514980746"
"ENSMUSG00000060311","Mucl1","4.3529956239","0.0254036773846794","0.175895194781265"
"ENSMUSG00000106208","nan","0.978241483","0.0254163383438814","0.175925479850752"
"ENSMUSG00000006517","Mvd","1.3070569337","0.0254925950379965","0.17639579532647603"
"ENSMUSG00000054027","Nt5dc3","0.4104169747","0.0255062929954653","0.17643307070731"
"ENSMUSG00000037750","Fam222b","0.3756335898","0.0255455362449022","0.17650329353304994"
"ENSMUSG00000088958","Scarna8","-1.1629272628","0.0255455702833923","0.17650329353304994"
"ENSMUSG00000039958","Etfbkmt","-0.3285210659","0.0255487161801101","0.17650329353304994"
"ENSMUSG00000038301","Snx10","-0.4854784478","0.0255497018713582","0.17650329353304994"
"ENSMUSG00000022425","Enpp2","-0.450483178","0.0255772069410887","0.17663582503330302"
"ENSMUSG00000028982","Slc25a33","-0.6259243802","0.025591949241279995","0.17668015949370197"
"ENSMUSG00000057037","Cfhr1","-0.5684500966","0.0256227188557381","0.17683507756451994"
"ENSMUSG00000061119","Prcp","-0.2099945153","0.0256510938282703","0.17697337370177102"
"ENSMUSG00000101356","nan","1.17450834","0.0256915124509208","0.177194645165886"
"ENSMUSG00000054414","Slc30a7","0.2936984393","0.0257093988841476","0.177260418613696"
"ENSMUSG00000032816","Igdcc4","0.8802241181","0.0257978802652273","0.17779047751227495"
"ENSMUSG00000052769","nan","0.9145225029","0.0258030270486277","0.17779047751227495"
"ENSMUSG00000076469","Trbv13-2","-0.9553969719","0.0258488124162677","0.17804816313593302"
"ENSMUSG00000040383","Aqr","0.2126972765","0.0258649169099497","0.17810130427548498"
"ENSMUSG00000024457","Trim26","0.3477141966","0.0258788950143227","0.178139773754558"
"ENSMUSG00000026135","Zfp142","0.3327658176","0.0258882447937973","0.178146369117512"
"ENSMUSG00000115431","nan","0.5314149941","0.0259057942624626","0.17818761572045105"
"ENSMUSG00000032643","Fhl3","1.299969922","0.0259153669505153","0.17818761572045105"
"ENSMUSG00000097876","nan","-0.7739749235","0.025919419536707","0.17818761572045105"
"ENSMUSG00000074768","Bhmt","0.4457178776","0.0259290192015389","0.17819590437988606"
"ENSMUSG00000045761","Togaram2","2.1771918194","0.0259341868971068","nan"
"ENSMUSG00000027475","Kif3b","0.2338708121","0.0259978530686793","0.178611140063105"
"ENSMUSG00000022521","Crebbp","0.4148459298","0.0260224797819334","0.17866171150566396"
"ENSMUSG00000078179","Rnf148","0.7834612174","0.0260294432831582","0.17866171150566396"
"ENSMUSG00000034557","Zfyve9","-0.2998890843","0.0260304618063507","0.17866171150566396"
"ENSMUSG00000113188","nan","0.7892907663","0.0260423166809116","0.178685307310624"
"ENSMUSG00000107455","nan","-0.8415307632","0.0260590704909175","0.17870699691126102"
"ENSMUSG00000032271","Nnmt","-0.4509633184","0.0260623139308147","0.17870699691126102"
"ENSMUSG00000034575","Tent4a","-0.3316323184","0.0260898894481712","0.17878510075335802"
"ENSMUSG00000089617","nan","-0.6285180619","0.0260905479360264","0.17878510075335802"
"ENSMUSG00000000085","Scmh1","0.2948717875","0.0261086853651318","0.178851655894283"
"ENSMUSG00000086474","nan","-0.8053589379","0.0261200649390098","0.17887188986781896"
"ENSMUSG00000107319","nan","0.7664163008","0.0261488960187688","0.17901158129069394"
"ENSMUSG00000086652","nan","-1.0618666267","0.0261615969646654","0.17904079366953"
"ENSMUSG00000030766","Arhgap17","0.2063868324","0.0261855822660568","0.17909249155900103"
"ENSMUSG00000026979","Psd4","0.4506885386","0.0261963113178622","0.17909249155900103"
"ENSMUSG00000003131","Pafah1b2","0.2984226644","0.0262007770883127","0.17909249155900103"
"ENSMUSG00000019782","Rwdd1","-0.3910346895","0.0262082817954416","0.17909249155900103"
"ENSMUSG00000004500","Zfp324","0.3772035919","0.0262166490934896","0.17909249155900103"
"ENSMUSG00000002416","Ndufb2","-0.3280737041","0.0262310402811075","0.17909249155900103"
"ENSMUSG00000046230","Vps13a","-0.558511436","0.0262358102147787","0.17909249155900106"
"ENSMUSG00000029138","4930548H24Rik","-2.1244714714","0.0262366408567757","0.17909249155900103"
"ENSMUSG00000002033","Cd3g","-0.5715425371","0.0262763231413459","0.17930571005066898"
"ENSMUSG00000028629","Exo5","0.3419039773","0.0262970439007546","0.179389442470797"
"ENSMUSG00000110276","nan","2.4416317999","0.0263070395163144","nan"
"ENSMUSG00000027907","S100a11","0.3678515228","0.0263240550925156","0.179487562130488"
"ENSMUSG00000062822","4833420G17Rik","-0.3989777024","0.0263283371084055","0.179487562130488"
"ENSMUSG00000060962","Dmkn","4.0838837211","0.0263501055545063","0.17957829560726002"
"ENSMUSG00000026727","Rsu1","0.234644699","0.0263664494110393","0.179632013654349"
"ENSMUSG00000040146","Rgl3","0.6152034999","0.0264178425519789","0.179924407935823"
"ENSMUSG00000082334","Gm13244","0.7413653342","0.0264407352289159","0.180022568369037"
"ENSMUSG00000068062","Gm14164","-1.9801547871","0.0265173881260004","0.180358945529885"
"ENSMUSG00000028901","Gmeb1","0.3372245823","0.0265193617581102","0.180358945529885"
"ENSMUSG00000031508","Ankrd10","-0.2756297879","0.0265229982266729","0.180358945529885"
"ENSMUSG00000026399","Cd55","-0.5933540368","0.026528795411812998","0.180358945529885"
"ENSMUSG00000057969","Sema3b","1.0325243331","0.0265326198544364","0.180358945529885"
"ENSMUSG00000027867","Spag17","-0.8501509176","0.0265628819406297","0.180444255359887"
"ENSMUSG00000057378","Ryr3","2.8356017738","0.026572389907347","0.180444255359887"
"ENSMUSG00000106980","nan","-0.7790887207","0.026576309421813","0.180444255359887"
"ENSMUSG00000115370","nan","0.8053956386","0.0265814114098183","0.180444255359887"
"ENSMUSG00000044071","Tafa2","-0.6342396221","0.0265876692621285","0.180444255359887"
"ENSMUSG00000065343","nan","-2.4760114026","0.0265969169472714","nan"
"ENSMUSG00000079225","nan","0.6977346582","0.0266332064679913","0.180695538545538"
"ENSMUSG00000021066","Atl1","0.422242025","0.026652437046133","0.18075209973462802"
"ENSMUSG00000030000","Add2","1.6938928671","0.0266665795606946","0.18075209973462802"
"ENSMUSG00000101268","2010310C07Rik","-0.938081549","0.0266670863615269","0.180752099734628"
"ENSMUSG00000099564","Gm28729","1.8775566919","0.0267093788688635","0.180974455747554"
"ENSMUSG00000037260","Hgsnat","-0.3451214473","0.0267329080957321","0.180974455747554"
"ENSMUSG00000014776","Nol3","1.0990869827","0.0267372805404437","0.180974455747554"
"ENSMUSG00000104111","Gm37294","-1.751699482","0.0267414519118417","0.180974455747554"
"ENSMUSG00000025076","Casp7","-0.2774258952","0.0267518254598988","0.180974455747554"
"ENSMUSG00000086429","Gt(ROSA)26Sor","-0.6288309237","0.0267533692900232","0.180974455747554"
"ENSMUSG00000066475","nan","-1.9651117716","0.0267641324500676","0.180974455747554"
"ENSMUSG00000039899","Fgl2","-0.4642352081","0.0267724634319826","0.180974455747554"
"ENSMUSG00000057657","Rps18-ps3","-1.1738821812","0.0267766152669965","0.180974455747554"
"ENSMUSG00000041406","BC055324","0.5928886769","0.0268384778307737","0.181306193516251"
"ENSMUSG00000059742","Kcnh7","-1.5580080453","0.0268427795101784","0.181306193516251"
"ENSMUSG00000064901","Snora21","-0.9085470425","0.0268608053710588","0.181370240846758"
"ENSMUSG00000027496","Aurka","0.6052415807","0.0269052767234284","0.18161275661738102"
"ENSMUSG00000082917","nan","1.5442109132","0.0269639007380464","0.181950619443098"
"ENSMUSG00000054021","Sirt5","0.2797849265","0.0269929275873906","0.18208861129733606"
"ENSMUSG00000037474","Dtl","0.5805993132","0.0270033264276752","0.18210089476909694"
"ENSMUSG00000075552","Cyp3a41b","-1.2667519211","0.0270736207456675","0.18240703999171695"
"ENSMUSG00000101191","nan","1.7869606504","0.0270770218560359","0.18240703999171695"
"ENSMUSG00000065176","Rnu12","-1.2267949794","0.0270780668636785","0.18240703999171695"
"ENSMUSG00000085442","nan","-1.1485797173","0.0270830934124966","0.18240703999171695"
"ENSMUSG00000027676","Ccdc39","-1.1192307162","0.0271024467000702","0.18247949286260395"
"ENSMUSG00000063455","D630045J12Rik","0.3992343575","0.0271405839266863","0.182649700766414"
"ENSMUSG00000039201","Tbc1d25","0.7989121293","0.0271449340957198","0.182649700766414"
"ENSMUSG00000038304","Cd160","-0.6814364067","0.02718855007507","0.182885212149449"
"ENSMUSG00000052117","D630039A03Rik","0.5003589562","0.0272025454822251","0.18288563319914494"
"ENSMUSG00000034111","Tmed8","-0.2233928735","0.027213571379786","0.18288563319914494"
"ENSMUSG00000100151","nan","-1.1697006823","0.027214457359089","0.18288563319914494"
"ENSMUSG00000106705","Gm2602","0.8133474601","0.027233750665909","0.18295737116664"
"ENSMUSG00000026176","Ctdsp1","0.4497250908","0.0272509437687322","0.18301495895805703"
"ENSMUSG00000094786","nan","-0.7400220098","0.0272670673409978","0.183065329722341"
"ENSMUSG00000027111","Itga6","0.2695168078","0.0273121001984794","0.183236826657839"
"ENSMUSG00000016028","Celsr1","0.9366032222","0.027315974802284","0.183236826657839"
"ENSMUSG00000032839","Trpc1","-0.4667012498","0.0273185056466184","0.183236826657839"
"ENSMUSG00000073400","Trim10","1.2201544539","0.0273488174034894","0.18338219982902"
"ENSMUSG00000039474","Wfs1","0.7133995171","0.0273631876360172","0.183420622142409"
"ENSMUSG00000095616","Gm26244","-2.4763040672","0.0273830446959508","0.183495787831547"
"ENSMUSG00000020605","Hs1bp3","0.5950750211","0.0274045008556363","0.18358161838570602"
"ENSMUSG00000048578","Mlec","0.373136451","0.0274284738289821","0.18368424950014495"
"ENSMUSG00000054428","Atpif1","-0.2829870098","0.0274433799277024","0.183726115574013"
"ENSMUSG00000096987","nan","-2.0338876086","0.0274598032477343","0.183756418681066"
"ENSMUSG00000064751","LOC115490046","-1.1141571441","0.0274689522145834","0.183756418681066"
"ENSMUSG00000015222","Map2","-0.3634176887","0.0274738740823262","0.18375641868106599"
"ENSMUSG00000088323","LOC115487685","-1.7803687642","0.0276218412875546","0.18468789565149504"
"ENSMUSG00000109931","nan","-1.0830351529","0.0276414449584149","0.18474071943424694"
"ENSMUSG00000039167","Adgrl4","-0.3782239325","0.0276471461511425","0.18474071943424694"
"ENSMUSG00000049588","Ccdc69","0.7099190551","0.02767113844451","0.18484285652564605"
"ENSMUSG00000043461","Sptssb","-2.5095968474","0.0276717051875817","nan"
"ENSMUSG00000079339","Ifit1bl1","-0.5450075596","0.027690403452111","0.18485973595996"
"ENSMUSG00000029207","Apbb2","0.1949394162","0.0276910810849626","0.18485973595996"
"ENSMUSG00000027752","Exosc8","0.2518233451","0.0277072255531895","0.18490936537839003"
"ENSMUSG00000043008","Klhl6","-0.3206746685","0.0277298024840719","0.18495557503595605"
"ENSMUSG00000113441","nan","-0.5087285739","0.02773157451314","0.18495557503595605"
"ENSMUSG00000098111","Gm4654","2.2939679404","0.0277444611115608","nan"
"ENSMUSG00000030603","Psmc4","0.4121584544","0.0277521443094066","0.185034633022736"
"ENSMUSG00000037151","Lrrc20","0.6998716254","0.0277760107059933","0.185135614215866"
"ENSMUSG00000106788","nan","-0.608339492","0.0278267101854258","0.18541532659334695"
"ENSMUSG00000118135","nan","-2.7856611531","0.0278533056218837","0.185492647009838"
"ENSMUSG00000099083","Atf7","0.3850578344","0.027855789658833","0.185492647009838"
"ENSMUSG00000113190","nan","-2.3554995594","0.0278569790869665","nan"
"ENSMUSG00000112280","A830082N09Rik","-0.8456411047","0.027903530634456","0.18565774249404104"
"ENSMUSG00000037709","Fam13a","0.4788172204","0.0279052137396261","0.18565774249404104"
"ENSMUSG00000057367","Birc2","-0.4072099016","0.0279068187996836","0.18565774249404104"
"ENSMUSG00000037712","Fermt2","0.1976059125","0.0279355980965149","0.18579098120016105"
"ENSMUSG00000091243","Vgll3","0.8448974206","0.0279484710996582","0.18581838176468696"
"ENSMUSG00000003033","Ap1m1","0.4968732751","0.0279902701319909","0.18603802274014897"
"ENSMUSG00000004815","Dgkq","0.3946648306","0.0280258047888173","0.186215902930141"
"ENSMUSG00000074466","Gm15417","-0.6458472363","0.0280402499698226","0.186224406471236"
"ENSMUSG00000094094","Igkv5-45","2.0743092682","0.0280446289268709","0.186224406471236"
"ENSMUSG00000028028","Alpk1","-0.3775056009","0.028076722796347","0.186379220839165"
"ENSMUSG00000031839","Hsbp1","-0.2207069538","0.0280968193160426","0.186434627998212"
"ENSMUSG00000029108","Pcdh7","-0.3651576289","0.0281026336423891","0.186434627998212"
"ENSMUSG00000028898","Trnau1ap","-0.419538989","0.0282015476888189","0.186851583722038"
"ENSMUSG00000000976","Heatr6","0.3169983597","0.0282041514730322","0.186851583722038"
"ENSMUSG00000061601","Pclo","0.6301518185","0.0282143094774889","0.186851583722038"
"ENSMUSG00000065642","Snora69","-1.0667047677","0.0282157825801282","0.186851583722038"
"ENSMUSG00000031647","Mfap3l","0.4502708319","0.0282181200245648","0.186851583722038"
"ENSMUSG00000022185","Acin1","0.2550689507","0.0282182946635665","0.186851583722038"
"ENSMUSG00000022883","Robo1","0.4504439681","0.0282426402130703","0.186954477419167"
"ENSMUSG00000042985","Upk3b","1.4637151932","0.028268705758049","0.18706130017359104"
"ENSMUSG00000049690","Nckap5","0.5085240723","0.0282784630480496","0.18706130017359104"
"ENSMUSG00000113722","Snhg10","-0.6487689108","0.0282887924913932","0.18706130017359104"
"ENSMUSG00000006205","Htra1","-0.673501576","0.0282940239699186","0.18706130017359102"
"ENSMUSG00000017167","Cntnap1","0.7034399661","0.0283894499885381","0.18763375896845397"
"ENSMUSG00000079737","Bfar","-0.5484796546","0.0284007131519069","0.18764695487181496"
"ENSMUSG00000042121","Ssh1","0.4615229426","0.0284253988897254","0.18764695487181496"
"ENSMUSG00000078521","Aunip","-0.8714282019","0.0284298299713593","0.18764695487181496"
"ENSMUSG00000045817","Zfp36l2","-0.5631517068","0.0284337173752892","0.18764695487181496"
"ENSMUSG00000029463","Fam216a","-0.2796757125","0.0284356424618508","0.18764695487181499"
"ENSMUSG00000034263","Ints14","0.1832356121","0.0284472755236313","0.18766538598233895"
"ENSMUSG00000095580","Rnu1b1","-1.1693618113","0.0285285746720434","0.188143246881892"
"ENSMUSG00000024590","Lmnb1","0.4071327599","0.0285525257334307","0.18824272322826102"
"ENSMUSG00000026853","Crat","0.8065784812","0.0285870247940724","0.18841165766947002"
"ENSMUSG00000025538","Sumf2","0.5218010089","0.0286531322099789","0.188788747264321"
"ENSMUSG00000104917","nan","1.0423226669","0.028702350143585","0.189015321629328"
"ENSMUSG00000030674","Qprt","0.5496527621","0.0287053274734068","0.18901532162932802"
"ENSMUSG00000015243","Abca1","0.2553731428","0.0287424248673076","0.189200910855216"
"ENSMUSG00000047712","Ust","-0.2734139775","0.0288046627888224","0.189551824657133"
"ENSMUSG00000002308","Cd320","-0.5837151356","0.0288275509476632","0.18964365635820898"
"ENSMUSG00000087881","Gm22442","-1.0741055089","0.0288389554631334","0.189659908775359"
"ENSMUSG00000087963","Gm25394","-0.9292825485","0.0288504510775882","0.189676750054543"
"ENSMUSG00000002289","Angptl4","-0.8727432248","0.0288677468437689","0.18973170208866"
"ENSMUSG00000087150","nan","-0.5388636955","0.0289302355923566","0.19008355660480894"
"ENSMUSG00000105350","nan","-1.8263551624","0.0289770709101257","0.19033237572743106"
"ENSMUSG00000085513","nan","-0.8853246147","0.0290040862367116","0.190419578453954"
"ENSMUSG00000044646","Zbtb7c","0.8251441522","0.0290082866230199","0.190419578453954"
"ENSMUSG00000046668","Cxxc5","0.3437371891","0.0290246510826967","0.190468104431088"
"ENSMUSG00000083558","nan","3.2851495162","0.0290802434508058","nan"
"ENSMUSG00000037242","Clic4","0.2395459872","0.0290884068945716","0.190779700643437"
"ENSMUSG00000042826","Fgf11","0.4291113463","0.0290901074465499","0.190779700643437"
"ENSMUSG00000062585","Cnr2","-0.3984803349","0.0291077671861355","0.19083656256777895"
"ENSMUSG00000073073","nan","-2.0651478044","0.0291381356749467","0.19091677588010605"
"ENSMUSG00000034429","Zfp707","0.6199499632","0.0291421368711202","0.19091677588010605"
"ENSMUSG00000032315","Cyp1a1","-0.5826765273","0.0291469815171427","0.19091677588010603"
"ENSMUSG00000064382","LOC115488689","-0.6546860481","0.029161736609884","0.190954505395196"
"ENSMUSG00000086851","A430108G06Rik","-2.6372388618","0.0291800025282305","nan"
"ENSMUSG00000064682","Gm25813","-0.9289678981","0.0291900738674726","0.191073756389124"
