"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"ENSMUSG00000026429","Ube2t","-0.3341901816","0.530551374424275","0.962196598501992"
"ENSMUSG00000078517","Emc1","0.0707548698","0.5305887210574771","0.962196598501992"
"ENSMUSG00000084607","Gm22208","-0.8345422128","0.530608956679806","nan"
"ENSMUSG00000097222","Gata6os","0.1422028304","0.530635490520152","0.962196598501992"
"ENSMUSG00000096956","Snhg18","-0.2284153326","0.5306587188212221","0.962196598501992"
"ENSMUSG00000020456","Ogdh","0.1361782155","0.530692086434058","0.9621965985019921"
"ENSMUSG00000075312","nan","-0.1834334266","0.530699036207521","0.962196598501992"
"ENSMUSG00000114999","nan","-0.5450672782","0.5307820667137569","nan"
"ENSMUSG00000026283","Ing5","0.0769549484","0.530830209090236","0.962196598501992"
"ENSMUSG00000021999","Cpb2","0.4022523083","0.5308968738886021","0.9621965985019921"
"ENSMUSG00000024076","Vit","0.7224635129","0.530900825335109","0.962196598501992"
"ENSMUSG00000111422","1700027J07Rik","0.7905876884","0.5309015416819879","nan"
"ENSMUSG00000034192","Lsm3","-0.1018084396","0.53092337774169","0.962196598501992"
"ENSMUSG00000055639","Dach1","0.5022607887","0.530936294121673","0.962196598501992"
"ENSMUSG00000024346","Pfdn1","-0.0687297438","0.531039089385664","0.962196598501992"
"ENSMUSG00000034274","Thoc5","-0.0580320641","0.53110438544184","0.962196598501992"
"ENSMUSG00000066151","Fkbp15","0.0392483969","0.531180053511127","0.962196598501992"
"ENSMUSG00000041064","Pif1","0.693521985","0.5311914975816779","0.962196598501992"
"ENSMUSG00000055436","Srsf11","-0.0650092979","0.5312135149467879","0.962196598501992"
"ENSMUSG00000046794","Ppp1r3b","0.2235766775","0.531311602129778","0.962196598501992"
"ENSMUSG00000117371","nan","0.7809802182","0.5313475336468","nan"
"ENSMUSG00000111329","A830035O19Rik","0.3230889598","0.53135442712293","nan"
"ENSMUSG00000066363","Serpina3f","0.2551521494","0.531361396719651","0.962196598501992"
"ENSMUSG00000053580","Tanc2","0.1255257131","0.5313848441287","0.962196598501992"
"ENSMUSG00000100927","nan","0.7816758899","0.531442277214248","nan"
"ENSMUSG00000031530","Dusp4","-0.2476899263","0.531451121047498","0.962196598501992"
"ENSMUSG00000040136","Abcc8","-0.8147339121","0.531472721573946","0.962196598501992"
"ENSMUSG00000016087","Fli1","0.1397544858","0.53150666526935","0.9621965985019921"
"ENSMUSG00000021763","Cspg4b","0.3826718216","0.5315734634177249","0.9621965985019921"
"ENSMUSG00000120186","nan","-0.9170037615","0.5315837825723411","nan"
"ENSMUSG00000097471","5830432E09Rik","0.7438195784","0.531614903153308","0.962196598501992"
"ENSMUSG00000096986","4930509E16Rik","-0.6957153962","0.53164168846639","nan"
"ENSMUSG00000071202","Ccdc78","-0.6658795947","0.531750516071712","0.962196598501992"
"ENSMUSG00000045691","Thtpa","0.0623492218","0.5317884683885651","0.962196598501992"
"ENSMUSG00000031266","Gla","-0.104248082","0.531803379990104","0.962196598501992"
"ENSMUSG00000017747","Ghdc","-0.0869731429","0.5318366428448421","0.9621965985019921"
"ENSMUSG00000046031","Calhm6","0.2531359533","0.531859704919053","0.962196598501992"
"ENSMUSG00000097099","Gm9917","-0.1472947841","0.531910421279706","0.962196598501992"
"ENSMUSG00000019874","Fabp7","-0.2804405899","0.531920028358353","0.9621965985019921"
"ENSMUSG00000036667","Tcaf1","0.1377036923","0.531963317674009","0.962196598501992"
"ENSMUSG00000098019","Gm2546","0.3847218651","0.531978078034314","nan"
"ENSMUSG00000021540","Smad5","0.0765377117","0.532023840944976","0.962214796465788"
"ENSMUSG00000110065","Gm45588","-0.9169933704","0.5320953745394629","nan"
"ENSMUSG00000105368","nan","0.1941730106","0.532169020573173","0.962386085384034"
"ENSMUSG00000115326","Gm35019","-0.9088607281","0.532186522972604","nan"
"ENSMUSG00000097182","A830009L08Rik","-0.7420750942","0.532222350409656","nan"
"ENSMUSG00000030098","Grip2","-0.3562766234","0.5323138176066121","0.96251362994027"
"ENSMUSG00000032757","Bet1","-0.0760680021","0.5323405045809779","0.96251362994027"
"ENSMUSG00000110930","nan","-0.9168380589","0.532351097623642","nan"
"ENSMUSG00000082070","nan","-0.792952322","0.532407966496315","nan"
"ENSMUSG00000064927","Gm22043","-0.9168711591","0.532584068701928","nan"
"ENSMUSG00000087266","nan","0.7471274366","0.532676549470963","nan"
"ENSMUSG00000110244","Gm2253","0.3979031203","0.532706165145093","nan"
"ENSMUSG00000024120","Lrpprc","0.1061254948","0.532765096389364","0.9631827262028708"
"ENSMUSG00000060126","Tpt1","-0.0709039761","0.532850732636625","0.9631827262028708"
"ENSMUSG00000086075","nan","-0.7662430693","0.532862102932352","0.9631827262028708"
"ENSMUSG00000039294","Cybc1","0.0965904397","0.532947184466529","0.9632091438199208"
"ENSMUSG00000016940","Kctd2","-0.0802593289","0.533022482269621","0.9632091438199208"
"ENSMUSG00000060044","Tmem26","0.2814727489","0.533028261253818","0.9632091438199208"
"ENSMUSG00000120071","nan","0.6328643343","0.5330836778265561","nan"
"ENSMUSG00000109016","nan","-0.6909533739","0.533325232114807","nan"
"ENSMUSG00000025027","Xpnpep1","0.0691695478","0.533380735871232","0.9636750156074"
"ENSMUSG00000120796","nan","0.3256224566","0.5334080287382039","0.9636750156074"
"ENSMUSG00000020638","Cmpk2","-0.1920990426","0.533437685637514","0.9636750156074001"
"ENSMUSG00000104892","Gm6615","1.4633203962","0.533539877691461","nan"
"ENSMUSG00000108609","Gm7424","0.627350925","0.533618287841162","nan"
"ENSMUSG00000031446","Cul4a","-0.049857747","0.533653064501871","0.9638851681290492"
"ENSMUSG00000037568","Vash2","-0.7310567916","0.533657031605606","0.9638851681290492"
"ENSMUSG00000082575","Eef2-ps2","0.2514463256","0.533705664207389","0.9638851681290492"
"ENSMUSG00000030365","Clec2i","0.345953291","0.5337815191249821","0.963930865297392"
"ENSMUSG00000026374","Tsn","0.0570646143","0.533968462468806","0.9641771441624232"
"ENSMUSG00000004446","Bid","-0.0990873777","0.534051945490121","0.9642365776541642"
"ENSMUSG00000111082","nan","0.3565490848","0.534059133463855","nan"
"ENSMUSG00000020029","Nudt4","-0.114853023","0.5341916005869629","0.96439740958078"
"ENSMUSG00000085396","Firre","0.0802752839","0.5342468518847999","0.964405847935185"
"ENSMUSG00000116946","nan","0.7976283669","0.53444667482719","nan"
"ENSMUSG00000043602","Zfp3","-0.1330828029","0.5344752269981939","0.96472677285134"
"ENSMUSG00000109429","nan","0.5308120715","0.534540172455649","0.964752674716926"
"ENSMUSG00000061130","Ppm1b","-0.0787417346","0.5346728751092","0.964788979564754"
"ENSMUSG00000026842","Abl1","0.0636851322","0.5346984280407271","0.964788979564754"
"ENSMUSG00000029176","Anapc4","-0.0733880696","0.5347449224321721","0.964788979564754"
"ENSMUSG00000110959","nan","0.9124301083","0.534760110363609","nan"
"ENSMUSG00000074863","Platr25","0.3278083238","0.534762676999155","0.964788979564754"
"ENSMUSG00000073139","Tmem185a","0.0627441046","0.535014488175499","0.965151964099376"
"ENSMUSG00000043801","nan","-0.148607986","0.535120509973618","0.965211560303203"
"ENSMUSG00000047497","Adamts12","0.3180741015","0.5352000749986421","0.965211560303203"
"ENSMUSG00000022525","Plaat1","0.8076550929","0.535200728457774","0.965211560303203"
"ENSMUSG00000039720","Got1l1","-0.7514373301","0.53524724748076","nan"
"ENSMUSG00000027634","Ndrg3","-0.1139491051","0.53525000202675","0.965211560303203"
"ENSMUSG00000028140","Mrpl9","-0.0748254655","0.535363432233751","0.965324815681624"
"ENSMUSG00000034445","Cyb561a3","0.1303593994","0.535434546439594","0.965361756005124"
"ENSMUSG00000083394","Gm11703","-0.9571825268","0.535528631178237","nan"
"ENSMUSG00000059742","Kcnh7","0.734956945","0.535582636712455","0.965493783931068"
"ENSMUSG00000050860","Phospho1","-0.2160565805","0.535677103957968","0.965493783931068"
"ENSMUSG00000026821","Ralgds","0.1498526253","0.535711665930276","0.965493783931068"
"ENSMUSG00000103697","nan","0.3740973916","0.535714626756799","0.965493783931068"
"ENSMUSG00000092247","Gm20426","-1.6151848865","0.535715845333129","nan"
"ENSMUSG00000111171","nan","0.7141428145","0.5357673637467151","nan"
"ENSMUSG00000052477","C130026I21Rik","0.3646580292","0.535804545457149","0.965493783931068"
"ENSMUSG00000038712","Mindy1","-0.0505160013","0.5358980902075","0.965493783931068"
"ENSMUSG00000027848","Olfml3","0.2206392671","0.535905284039372","0.965493783931068"
"ENSMUSG00000028188","Spata1","0.1861521002","0.5359567449999381","0.965493783931068"
"ENSMUSG00000034543","Morc2a","-0.078039297","0.536050817975171","0.965493783931068"
"ENSMUSG00000038146","Notch3","0.1404387922","0.536118188801986","0.965493783931068"
"ENSMUSG00000025651","Uqcrc1","0.1121217662","0.536142673875072","0.965493783931068"
"ENSMUSG00000022241","Tars","-0.0638205173","0.5361889197912529","0.965493783931068"
"ENSMUSG00000008682","Rpl10","0.1426198576","0.5362013891026359","0.965493783931068"
"ENSMUSG00000038384","Setd1b","-0.082621061","0.536248887054662","0.965493783931068"
"ENSMUSG00000097615","Gm2061","-0.2201854487","0.53626728894556","0.965493783931068"
"ENSMUSG00000023191","P3h3","0.1841683369","0.536381930443429","0.965609011489361"
"ENSMUSG00000106181","nan","-0.9128040368","0.536440160157822","nan"
"ENSMUSG00000079501","Gm5138","0.4607107957","0.536476271568623","nan"
"ENSMUSG00000031988","Vps26b","0.0688817325","0.536512283035057","0.965752498150898"
"ENSMUSG00000107892","nan","1.01139303","0.536587967998689","nan"
"ENSMUSG00000108528","nan","0.9522237999","0.5365923919412671","nan"
"ENSMUSG00000028292","Rars2","0.0910224872","0.536737615576079","0.9659546070851708"
"ENSMUSG00000021577","Sdha","0.1287203795","0.53676215234037","0.9659546070851709"
"ENSMUSG00000037217","Syn1","-0.296807782","0.536820513258927","0.9659546070851708"
"ENSMUSG00000110562","nan","0.5320708108","0.536894925259493","nan"
"ENSMUSG00000079480","Pin4","0.4058452424","0.536901018155505","0.9659546070851708"
"ENSMUSG00000053012","Krcc1","-0.0658912097","0.5369156390748641","0.9659546070851708"
"ENSMUSG00000029148","Nrbp1","-0.0476590323","0.5369709542791511","0.9659546070851708"
"ENSMUSG00000037143","Cfap61","-0.6858273556","0.5370980247033279","0.9659546070851708"
"ENSMUSG00000029167","Ppargc1a","-0.2004747041","0.537214548092009","0.9659546070851708"
"ENSMUSG00000018459","Slc13a3","-0.1738610225","0.537253126409561","0.9659546070851709"
"ENSMUSG00000038179","Slamf7","0.3080298008","0.537290044840453","0.9659546070851708"
"ENSMUSG00000010064","Slc38a3","0.3197006549","0.5373256694981839","0.9659546070851709"
"ENSMUSG00000098973","Mir6236","-0.2511058162","0.5373719679468201","0.9659546070851708"
"ENSMUSG00000032401","Lctl","0.7879900115","0.537433435611865","0.9659546070851708"
"ENSMUSG00000028496","Mllt3","-0.1019945254","0.5374980801575759","0.9659546070851708"
"ENSMUSG00000026787","Gad2","-1.0858411523","0.537505774640057","0.9659546070851708"
"ENSMUSG00000032053","Pou2af1","0.3922759557","0.5375153814332321","0.9659546070851708"
"ENSMUSG00000041598","Cdc42ep4","0.091051458","0.537597471544632","0.9659546070851708"
"ENSMUSG00000057228","Aadat","0.3742367105","0.537598118623863","0.9659546070851708"
"ENSMUSG00000028085","Gatb","-0.1109315573","0.5376647200893839","0.9659546070851708"
"ENSMUSG00000095612","nan","0.7872818839","0.537682583154642","0.9659546070851708"
"ENSMUSG00000001100","Poldip2","-0.0697693513","0.537688388902979","0.9659546070851709"
"ENSMUSG00000050335","Lgals3","0.25476147","0.537777303882872","0.966023328350317"
"ENSMUSG00000095649","nan","0.5004236888","0.537805932230985","nan"
"ENSMUSG00000034930","Rtkn","0.1419359078","0.537872906893152","0.966029455323669"
"ENSMUSG00000029419","Ajm1","0.645321085","0.537920818289144","0.966029455323669"
"ENSMUSG00000085227","6330418K02Rik","0.2027156104","0.5380176330736911","0.966029455323669"
"ENSMUSG00000047153","Khnyn","-0.0742699615","0.5380466899560771","0.966029455323669"
"ENSMUSG00000038844","Kif16b","0.0732749823","0.538048095311822","0.966029455323669"
"ENSMUSG00000026827","Gpd2","-0.1725884079","0.5381047314881751","0.966029455323669"
"ENSMUSG00000104501","nan","0.6355736257","0.538126702069081","nan"
"ENSMUSG00000020477","Mrps24","-0.0779811012","0.5381353510828621","0.966029455323669"
"ENSMUSG00000021789","Sftpa1","-0.4604317993","0.5381884902530221","0.96603390117148"
"ENSMUSG00000025747","Tyms","-0.1488006141","0.538430039996041","0.9662618868199788"
"ENSMUSG00000045107","Saysd1","-0.0750580427","0.5385403610817511","0.9662618868199788"
"ENSMUSG00000033021","Gmppa","-0.0814890468","0.538540854874423","0.9662618868199788"
"ENSMUSG00000073295","Nudt11","0.4295719989","0.538549869773","0.9662618868199788"
"ENSMUSG00000038252","Ncapd2","0.1255907288","0.5386421748476121","0.9662618868199788"
"ENSMUSG00000015092","Edf1","-0.0635075138","0.538655966699482","0.9662618868199789"
"ENSMUSG00000039725","Trp53rka","0.0730225554","0.538719228208246","0.9662618868199788"
"ENSMUSG00000028919","Arhgef19","0.2060618009","0.538720899873253","0.9662618868199788"
"ENSMUSG00000021180","Rps6ka5","-0.1743517008","0.538806242108965","0.9662972416659691"
"ENSMUSG00000104973","nan","-0.2453716097","0.538841964056757","0.9662972416659692"
"ENSMUSG00000106714","nan","0.3990843093","0.538849849837985","nan"
"ENSMUSG00000046324","Ermp1","0.0626700826","0.538906255708889","0.966321655431362"
"ENSMUSG00000018821","Avpi1","0.1369378999","0.539036795857477","0.966397300891833"
"ENSMUSG00000030510","Cers3","0.8145440749","0.5390556604047739","nan"
"ENSMUSG00000082536","nan","-0.1258735871","0.53910121477077","0.966397300891833"
"ENSMUSG00000021690","Jmy","-0.0734578827","0.5391343796932689","0.966397300891833"
"ENSMUSG00000086740","nan","-0.7150170022","0.539171259655743","nan"
"ENSMUSG00000112937","nan","1.4892296507","0.539197919305548","nan"
"ENSMUSG00000111740","nan","0.1944445392","0.539200856841332","0.966397300891833"
"ENSMUSG00000035649","Zcchc7","0.0686790018","0.539245003313082","0.966397300891833"
"ENSMUSG00000100707","nan","0.4225112744","0.539293774547693","0.966397300891833"
"ENSMUSG00000025602","Zfp202","-0.2447169396","0.539303213697818","0.966397300891833"
"ENSMUSG00000025658","Cnksr2","-0.8263440441","0.539374419772761","0.9663994610994407"
"ENSMUSG00000028114","Mettl14","-0.0786647514","0.539448046856011","0.9663994610994407"
"ENSMUSG00000029862","Clcn1","0.8525181975","0.5394564644400279","0.9663994610994407"
"ENSMUSG00000120462","nan","-0.4710154825","0.53950150403624","nan"
"ENSMUSG00000026471","Mr1","0.1285869867","0.5395252663662891","0.966416345936096"
"ENSMUSG00000085287","4833418N02Rik","0.1158005639","0.539567255025995","0.966416345936096"
"ENSMUSG00000026005","Rpe","0.0897353463","0.539742869661491","0.966539109796616"
"ENSMUSG00000021666","Gfm2","0.0800218195","0.5397664535622221","0.966539109796616"
"ENSMUSG00000048232","Fbxo10","0.1551856673","0.539790532615012","0.966539109796616"
"ENSMUSG00000074243","nan","-0.8293183995","0.539814886056438","nan"
"ENSMUSG00000082872","nan","-0.9170062191","0.5398282625613929","nan"
"ENSMUSG00000034157","Cipc","0.0702679331","0.5398385525138429","0.966539109796616"
"ENSMUSG00000019254","Ppp1r12c","0.0524342312","0.5400061725783929","0.9667484460355641"
"ENSMUSG00000000126","Wnt9a","-0.1946968184","0.540100882840985","0.966786492233662"
"ENSMUSG00000021403","Serpinb9b","0.7716097524","0.540115514208073","nan"
"ENSMUSG00000052155","Acvr2a","-0.0726478124","0.540173573747668","0.966786492233662"
"ENSMUSG00000021483","Cdk20","-0.100723057","0.5402258175671409","0.966786492233662"
"ENSMUSG00000114828","AI463229","0.2515589113","0.5402302325755021","0.966786492233662"
"ENSMUSG00000113409","Gm8288","-0.8433764774","0.540281190342356","nan"
"ENSMUSG00000024784","Gpha2","1.0387553656","0.540417270978722","nan"
"ENSMUSG00000029186","Pi4k2b","0.1107986021","0.540538953626408","0.9672481951715792"
"ENSMUSG00000097919","Gm27021","-0.4597833162","0.540633929253845","0.967327368209845"
"ENSMUSG00000006345","Ggt1","0.5239075004","0.540690653844226","0.96733809227826"
"ENSMUSG00000110715","Gm5131","-0.3703241337","0.540861898778656","0.967400841520624"
"ENSMUSG00000082938","Gm2810","-0.1705350242","0.5408798393648621","0.967400841520624"
"ENSMUSG00000081121","Gm12791","0.5888842508","0.5409190725260421","nan"
"ENSMUSG00000020744","Slc25a19","-0.1598809026","0.540959929604519","0.967400841520624"
"ENSMUSG00000043903","Zfp469","0.475363084","0.540982060079346","0.967400841520624"
"ENSMUSG00000036962","Cfap221","0.822336631","0.540983564207576","nan"
"ENSMUSG00000093467","nan","-1.4113098437","0.541205411382929","nan"
"ENSMUSG00000034108","Ccs","-0.0599988763","0.541226468141518","0.967400841520624"
"ENSMUSG00000022105","Rb1","-0.0794177522","0.541328892444428","0.967400841520624"
"ENSMUSG00000028622","Mrpl37","-0.057090601","0.541377618761182","0.967400841520624"
"ENSMUSG00000028467","Gba2","0.0802200715","0.541395573181786","0.967400841520624"
"ENSMUSG00000033256","Shf","-0.2006420994","0.5414064186335921","0.967400841520624"
"ENSMUSG00000062647","Rpl7a","-0.0622225908","0.541415431105971","0.967400841520624"
"ENSMUSG00000092335","Zfp977","-0.3449490835","0.5414293437659891","nan"
"ENSMUSG00000036949","Slc39a12","-0.570882896","0.541447137990659","0.967400841520624"
"ENSMUSG00000026575","Nme7","0.107889002","0.541461568899919","0.967400841520624"
"ENSMUSG00000086926","Gm6226","1.0065872414","0.54153806070855","nan"
"ENSMUSG00000068240","Gm11808","0.1196988949","0.541560833601448","0.967400841520624"
"ENSMUSG00000059213","Ddn","-0.7680591388","0.541674708973993","0.967400841520624"
"ENSMUSG00000034645","Zyg11a","0.29420383","0.541675111527493","0.967400841520624"
"ENSMUSG00000060703","Cd302","-0.0930230817","0.5416766475211879","0.967400841520624"
"ENSMUSG00000035067","Xkr6","0.1799685676","0.5416770283320771","0.967400841520624"
"ENSMUSG00000006717","Acot13","-0.0947063281","0.541686541618449","0.967400841520624"
"ENSMUSG00000051367","Six1","0.6868872466","0.5416896782523439","0.967400841520624"
"ENSMUSG00000073609","D2hgdh","0.0659575777","0.54176832116093","0.9674423736479448"
"ENSMUSG00000035390","Brsk1","0.3812396113","0.541814406764548","0.9674423736479448"
"ENSMUSG00000039713","Plekhg5","0.1181339121","0.5418895253473001","0.967472528411366"
"ENSMUSG00000104850","nan","-0.9170110787","0.54190343262838","nan"
"ENSMUSG00000035435","Abca17","0.8036664612","0.5419236516775731","nan"
"ENSMUSG00000095648","Gm2004","0.3082530583","0.54195012232789","0.967472528411366"
"ENSMUSG00000027589","Pcmtd2","-0.0656051446","0.541983508941169","0.967472528411366"
"ENSMUSG00000020288","Ahsa2","0.1143368578","0.542090213833639","0.9675116278173879"
"ENSMUSG00000021716","Srek1ip1","-0.0753507229","0.542106892783772","0.9675116278173879"
"ENSMUSG00000045055","Rpsa-ps2","-0.1405395835","0.542189004581837","0.9675676124816528"
"ENSMUSG00000084077","nan","-0.9284759924","0.5422592808616981","nan"
"ENSMUSG00000041660","Bbox1","-0.2213989368","0.5422663733043139","0.967615123167384"
"ENSMUSG00000104244","nan","-0.6881152693","0.542369943990139","nan"
"ENSMUSG00000039262","Prrc2b","0.0636684648","0.542408380370287","0.9677779542341758"
"ENSMUSG00000046841","Ckap4","0.2086183103","0.542551494501253","0.9679427298980072"
"ENSMUSG00000051851","Rtl8c","0.2773191329","0.542606997508764","0.9679511861256528"
"ENSMUSG00000114354","nan","0.3943171743","0.542612063958","nan"
"ENSMUSG00000081404","nan","-0.6877968278","0.542678033286261","nan"
"ENSMUSG00000078451","Ppil6","0.3211063587","0.542742510497516","0.9681023564234448"
"ENSMUSG00000032518","Rpsa","0.0733441619","0.542942543250776","0.968316683756407"
"ENSMUSG00000091952","nan","0.8233579159","0.54301236760144","nan"
"ENSMUSG00000026229","Psmd1","0.0416765757","0.54302731344951","0.968316683756407"
"ENSMUSG00000063875","Rps6-ps1","-0.4004455719","0.543046092556782","nan"
"ENSMUSG00000050890","Pdik1l","0.1000699728","0.543066209661661","0.968316683756407"
"ENSMUSG00000040658","Dnph1","-0.146933271","0.543139008914019","0.968316683756407"
"ENSMUSG00000073700","Klhl21","-0.1125347502","0.543273308023728","0.968316683756407"
"ENSMUSG00000024309","Pfdn6","0.0649611852","0.5432804143870129","0.968316683756407"
"ENSMUSG00000097203","4732419C18Rik","0.3266910371","0.543284115406176","0.968316683756407"
"ENSMUSG00000037594","Clba1","0.2086351972","0.5433073024155829","0.968316683756407"
"ENSMUSG00000029657","Hsph1","0.198799931","0.543361800563823","0.968316683756407"
"ENSMUSG00000043496","Tril","0.2588245276","0.543371123389575","0.968316683756407"
"ENSMUSG00000028382","Ptbp3","-0.0934276548","0.543421272963987","0.968316683756407"
"ENSMUSG00000006356","Crip2","-0.1203916186","0.5434808727041429","0.9683323940125759"
"ENSMUSG00000025352","Gdf11","0.5281849996","0.543532129182936","0.968333237340953"
"ENSMUSG00000092390","LOC118568338","1.8235425292","0.543568853516516","nan"
"ENSMUSG00000086539","nan","-0.7570595839","0.543732830873183","nan"
"ENSMUSG00000107531","nan","-0.3128434913","0.543741534992601","nan"
"ENSMUSG00000062585","Cnr2","0.1906881818","0.5437532855644771","0.9684032087973008"
"ENSMUSG00000028256","Odf2l","0.1074657441","0.543785996958094","0.9684032087973008"
"ENSMUSG00000048234","Rnf149","-0.0677503213","0.5438151818725471","0.9684032087973008"
"ENSMUSG00000084939","nan","0.3359187292","0.543858236060634","nan"
"ENSMUSG00000114396","nan","1.8783520435","0.5438648086082241","nan"
"ENSMUSG00000032009","Sesn3","0.1437064712","0.543891073583572","0.9684032087973008"
"ENSMUSG00000024870","Rab1b","-0.0425706402","0.5439054433577539","0.9684032087973008"
"ENSMUSG00000097048","1600020E01Rik","-0.0882147909","0.543960893877221","0.9684032087973008"
"ENSMUSG00000021645","Smn1","-0.0838901001","0.543962748218203","0.9684032087973009"
"ENSMUSG00000025572","Tmc6","-0.1456289978","0.544007050071444","0.9684032087973008"
"ENSMUSG00000074639","Rdh16f2","-0.127320447","0.544044298118959","0.9684032087973008"
"ENSMUSG00000114253","nan","-0.1194141202","0.544079272909875","0.9684032087973008"
"ENSMUSG00000087543","Gm16576","-0.1937336663","0.544216630795962","0.968557281689135"
"ENSMUSG00000087535","nan","0.4357366856","0.544323182421187","0.968656504191059"
"ENSMUSG00000102112","1810041H14Rik","0.3357121241","0.544340472482659","nan"
"ENSMUSG00000096458","Moap1","0.2729023794","0.544513881891511","0.968661754487452"
"ENSMUSG00000049476","nan","-0.999960028","0.544522304564332","nan"
"ENSMUSG00000109953","nan","-0.2984541201","0.544605513775517","0.968661754487452"
"ENSMUSG00000083822","Hmgb1-ps5","0.5284666523","0.5446096749455611","nan"
"ENSMUSG00000057722","Lepr","0.2222681748","0.5446231799388309","0.968661754487452"
"ENSMUSG00000031995","St14","0.2780896485","0.544633145534621","0.968661754487452"
"ENSMUSG00000032000","Birc3","0.1179073429","0.5446373078755371","0.968661754487452"
"ENSMUSG00000018554","Ybx2","-0.6996749742","0.5447867219780429","0.9686617544874521"
"ENSMUSG00000046110","Serinc4","0.4846857449","0.544844179029517","nan"
"ENSMUSG00000069808","Tlcd3a","-0.1201195082","0.5448867887518549","0.968661754487452"
"ENSMUSG00000042557","Sin3a","-0.0851354442","0.544947032301073","0.968661754487452"
"ENSMUSG00000038860","Garnl3","0.4112040408","0.5449566219173351","0.968661754487452"
"ENSMUSG00000022094","Slc39a14","-0.1439019812","0.545013216613096","0.9686617544874521"
"ENSMUSG00000033458","Fan1","-0.093257212","0.545020229497198","0.968661754487452"
"ENSMUSG00000042308","Setd1a","-0.0742284935","0.54504288033293","0.968661754487452"
"ENSMUSG00000025782","Taf3","-0.0946652351","0.545070761281161","0.968661754487452"
"ENSMUSG00000041237","Pklr","0.3222135975","0.545106707687108","0.968661754487452"
"ENSMUSG00000105601","nan","0.3475549772","0.545258235788476","0.968661754487452"
"ENSMUSG00000105892","nan","-1.1806984173","0.545281807042584","nan"
"ENSMUSG00000025420","Katnal2","0.7235359917","0.545334677163709","0.968661754487452"
"ENSMUSG00000050533","nan","-1.0004304158","0.545373786583731","nan"
"ENSMUSG00000116184","nan","1.4969966518","0.54543056138613","nan"
"ENSMUSG00000039361","Picalm","-0.0628409928","0.545432797367647","0.968661754487452"
"ENSMUSG00000074221","Zfp568","0.0984989414","0.545478811183715","0.968661754487452"
"ENSMUSG00002075255","nan","0.7787817106","0.545524853827507","nan"
"ENSMUSG00000038503","Mesd","-0.0592015334","0.545531216430285","0.968661754487452"
"ENSMUSG00000035504","Reep6","-0.1633768782","0.545596270306409","0.968661754487452"
"ENSMUSG00000086279","nan","-0.3667515659","0.5455986655629621","nan"
"ENSMUSG00000108976","Gm29797","-0.533629766","0.545640121850907","nan"
"ENSMUSG00000031441","Atp11a","0.1167710298","0.5456786562454529","0.968661754487452"
"ENSMUSG00002075463","nan","-0.6347651954","0.5458127334951121","nan"
"ENSMUSG00000044813","Shb","0.1429565254","0.545816550251586","0.968661754487452"
"ENSMUSG00000016918","Sulf1","0.2040441682","0.545884513519409","0.9686617544874521"
"ENSMUSG00000019689","Fmc1","0.1300732494","0.545946969587031","0.9686617544874521"
"ENSMUSG00000083179","nan","-0.1464369993","0.5459571186140629","0.968661754487452"
"ENSMUSG00000023104","Rfc2","-0.0726800809","0.545962856480923","0.9686617544874521"
"ENSMUSG00000107524","nan","0.2318151534","0.5460108326744679","0.968661754487452"
"ENSMUSG00000037669","Ldah","-0.0792108274","0.546086293819772","0.968661754487452"
"ENSMUSG00000114535","nan","0.3447374147","0.546103413463273","0.968661754487452"
"ENSMUSG00000071604","Fam189a2","-0.1849955035","0.546120028835709","0.968661754487452"
"ENSMUSG00000050493","Fam167b","0.1709846581","0.5462003793660011","0.968661754487452"
"ENSMUSG00000031755","Bbs2","0.1147282932","0.546234043108087","0.968661754487452"
"ENSMUSG00000048482","Bdnf","0.1865888193","0.546290722665568","0.968661754487452"
"ENSMUSG00000075324","Fign","0.2124525955","0.546309796612432","0.968661754487452"
"ENSMUSG00000106988","Tsg101-ps","0.410551663","0.5463417516433711","nan"
"ENSMUSG00000021294","Kif26a","-0.1703136558","0.546365910999589","0.9686617544874521"
"ENSMUSG00000112140","Gm5780","1.0065828209","0.54643484183366","nan"
"ENSMUSG00000085347","nan","0.7233275747","0.546448398495058","nan"
"ENSMUSG00000096740","Lbhd1","0.1208175216","0.546450997564663","0.968661754487452"
"ENSMUSG00000039652","Cpeb3","0.1444926327","0.546483117670697","0.968661754487452"
"ENSMUSG00000121256","nan","-0.2601361589","0.546497031492384","nan"
"ENSMUSG00000049241","Hcar1","-0.6864349919","0.5465070379310151","0.968661754487452"
"ENSMUSG00000037318","Traf3ip3","-0.2912346141","0.546514216900988","0.968661754487452"
"ENSMUSG00000025138","Sirt7","0.0523645794","0.5465485259112429","0.968661754487452"
"ENSMUSG00000037085","Trmt12","0.0939316314","0.546601787603189","0.968661754487452"
"ENSMUSG00000114800","nan","0.4315366853","0.5466317700286331","0.968661754487452"
"ENSMUSG00000109708","nan","-0.3512261996","0.546669815942618","0.968661754487452"
"ENSMUSG00000023737","nan","1.1060615028","0.546674075712936","nan"
"ENSMUSG00000059436","Max","-0.0700014133","0.546710172332794","0.968661754487452"
"ENSMUSG00000026589","Sec16b","-0.1476276732","0.546722857491381","0.968661754487452"
"ENSMUSG00000027849","Syt6","-0.7816744132","0.54672691216989","0.968661754487452"
