"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"ENSMUSG00000035270","Impg2","-0.7387032615","0.14645676773937","0.7064602272566579"
"ENSMUSG00000115518","Gm10791","-1.7994249066","0.146499170551591","nan"
"ENSMUSG00000023057","Fabp2","-0.8217853252","0.146651126640189","0.7070944279285211"
"ENSMUSG00000003199","Mpnd","0.1320305465","0.146655378856858","0.7070944279285211"
"ENSMUSG00000074342","I830077J02Rik","0.646847773","0.146713033043787","0.7072105357133549"
"ENSMUSG00000041731","Pgm5","0.5346241724","0.146913625153186","0.7078765219674841"
"ENSMUSG00000071533","Pcnp","-0.100657609","0.14694820594931302","0.7078765219674841"
"ENSMUSG00000030742","Lat","0.6452847866","0.146952007147582","0.7078765219674841"
"ENSMUSG00000081999","nan","1.771236971","0.146998499736251","0.707936930840428"
"ENSMUSG00000028646","Rragc","-0.2157238243","0.147051010832173","0.707936930840428"
"ENSMUSG00000084274","nan","1.5599166283","0.147069142221772","0.707936930840428"
"ENSMUSG00000120026","nan","0.8966082551","0.147107492569703","0.707936930840428"
"ENSMUSG00000020962","Gtf2a1","-0.1638685082","0.147135854471043","0.707936930840428"
"ENSMUSG00000040888","Gfer","-0.1705256441","0.147166191319736","0.707936930840428"
"ENSMUSG00000050965","Prkca","-0.2560721246","0.147268688795805","0.7082682487405559"
"ENSMUSG00000107620","nan","-1.7869847223","0.147280864519715","nan"
"ENSMUSG00000015619","Gata3","-1.1384762846","0.147363775888313","0.7085637843157551"
"ENSMUSG00000033615","Cplx1","-1.471682683","0.147419187194552","0.7086684569267979"
"ENSMUSG00000026241","Nppc","-1.7983553413","0.147453904915109","0.7086736269762192"
"ENSMUSG00000049439","Cyp20a1","0.1775624873","0.14749098846526","0.7086901624134829"
"ENSMUSG00000029147","Ppm1g","-0.1238581024","0.14753298141889098","0.7087302744786629"
"ENSMUSG00000025200","Cwf19l1","0.159478837","0.147664396828017","0.709199844774779"
"ENSMUSG00000041958","Pigs","0.1543115967","0.147708630314805","0.709250580711506"
"ENSMUSG00000028986","Klhl7","-0.1498686651","0.147771001310427","0.7093883643127049"
"ENSMUSG00000063694","Cycs","0.2802537896","0.147973015568875","0.7101963027929691"
"ENSMUSG00000097223","nan","-1.637502834","0.148054841156864","nan"
"ENSMUSG00000102635","nan","1.2063106645","0.148190292021117","0.7110771073860641"
"ENSMUSG00000037416","Dmxl1","0.1479293384","0.148237776097026","0.711142963672025"
"ENSMUSG00000109021","nan","-1.9307080424","0.148268054290192","nan"
"ENSMUSG00000098149","Gapdh-ps14","-1.1491863811","0.148269885560444","nan"
"ENSMUSG00000031538","Plat","-0.6603808969","0.148281526829418","0.71119088403044"
"ENSMUSG00000001755","Coasy","-0.2098318499","0.148341325112337","0.711315732640878"
"ENSMUSG00000020485","Supt4a","-0.1385071754","0.14843999010460002","0.711367614239426"
"ENSMUSG00000046010","Zfp830","-0.1437560422","0.14844562982683498","0.711367614239426"
"ENSMUSG00000033845","Mrpl15","0.1932108222","0.148453455124449","0.711367614239426"
"ENSMUSG00000035547","Capn5","-0.2932562851","0.148529992237333","0.711392303088813"
"ENSMUSG00000078937","Cpt1b","-0.7227998252","0.148576968398279","0.711392303088813"
"ENSMUSG00000008193","Spib","-0.8968061963","0.148604949724711","0.711392303088813"
"ENSMUSG00000032328","Tmem30a","0.1282164119","0.148612836408561","0.711392303088813"
"ENSMUSG00000027357","Crls1","-0.3139646121","0.14864482340548002","0.711392303088813"
"ENSMUSG00000015314","Slamf6","-0.8752879515","0.148669494730386","0.711392303088813"
"ENSMUSG00000022571","Pycrl","0.128541165","0.14871638429062803","0.711392303088813"
"ENSMUSG00000067219","Nipal1","-0.6290526973","0.148731249742106","0.711392303088813"
"ENSMUSG00000021375","Kif13a","0.1928893941","0.148787041236112","0.711392303088813"
"ENSMUSG00000085615","nan","0.2648077436","0.148796320313758","0.711392303088813"
"ENSMUSG00000025008","Tctn3","0.4765893751","0.148841614016983","0.711447379003346"
"ENSMUSG00000005625","Psmd4","-0.1378663064","0.148906867461136","0.7115978137633471"
"ENSMUSG00000113577","Gm19238","1.5483097397","0.148966870047793","nan"
"ENSMUSG00000050621","Rps27rt","-0.2634678729","0.149167759818657","0.7124826443172109"
"ENSMUSG00000029472","Anapc5","-0.1300976524","0.149169075024135","0.7124826443172109"
"ENSMUSG00000044768","Macir","0.2079862554","0.149193493666424","0.7124826443172109"
"ENSMUSG00000118619","nan","-1.2545815275","0.14924036410623","0.712544938780085"
"ENSMUSG00000031148","Gpkow","-0.1205524617","0.149311793773996","0.7126020570339179"
"ENSMUSG00000098492","Gm19353","-1.2534157951","0.149338987347361","0.7126020570339179"
"ENSMUSG00000024797","Vps51","0.1510638758","0.149361021885252","0.7126020570339179"
"ENSMUSG00000070372","Capza1","0.1839329047","0.149387642243616","0.7126020570339179"
"ENSMUSG00000020519","Sap30l","-0.1434663768","0.14947904306219698","0.7128766226183321"
"ENSMUSG00000060227","Golm2","-0.4131847881","0.14956808422037302","0.7131105774554559"
"ENSMUSG00000009145","Dqx1","-0.2621611159","0.149595805448643","0.7131105774554559"
"ENSMUSG00000079884","nan","-0.1532992613","0.149639848693745","0.713159143152429"
"ENSMUSG00000090319","Gm4462","-0.7128655527","0.149718860782641","0.71337430499578"
"ENSMUSG00000114951","nan","-1.4330864723","0.14980396999216902","0.713618414266179"
"ENSMUSG00000104253","nan","0.5716717609","0.14994614983344698","0.714092389634846"
"ENSMUSG00000031871","Cdh5","0.3431801791","0.14997126663871602","0.714092389634846"
"ENSMUSG00000081021","Gm11964","0.9568726789","0.15001630740384694","nan"
"ENSMUSG00000018238","Gdf9","0.6085873623","0.15009262978946303","0.7145087562745841"
"ENSMUSG00000042419","Nfkbil1","-0.1855171749","0.15022686310302","0.7149861887178299"
"ENSMUSG00000084319","nan","-0.2074537556","0.15027224965372402","0.7150406457997979"
"ENSMUSG00000103467","nan","1.4869966046","0.150285236195346","nan"
"ENSMUSG00000020154","Ptprb","0.2352521981","0.150488750751966","0.71587355588805"
"ENSMUSG00000030513","Pcsk6","-0.3852669032","0.150542933603767","0.71587355588805"
"ENSMUSG00000018583","G3bp1","0.1178846506","0.15054924531612","0.71587355588805"
"ENSMUSG00000045326","Fndc7","1.6067512873","0.150630388867219","0.715970562239362"
"ENSMUSG00000026567","Adcy10","-1.8558876491","0.150637623159025","0.715970562239362"
"ENSMUSG00000097221","nan","-0.879173842","0.150682014034703","nan"
"ENSMUSG00000020544","Cox11","0.2138577158","0.15078990171837803","0.7165326595302559"
"ENSMUSG00000095101","Gm13285","-2.1109888389","0.15095170079634","nan"
"ENSMUSG00000091694","Apol11b","1.6671345461","0.150957819728366","0.717168803017147"
"ENSMUSG00000021893","Capn7","-0.1033538849","0.15101964893065803","0.7173007676943209"
"ENSMUSG00000062762","Ei24","-0.1273235273","0.15108326678576","0.717441166555915"
"ENSMUSG00000005225","Plekha8","0.1721898523","0.15119174449782","0.7177944777657379"
"ENSMUSG00000033712","Ccar2","0.1463376661","0.15130391721618205","0.7178491602401429"
"ENSMUSG00000027164","Traf6","0.1520701699","0.15130535282571694","0.7178491602401429"
"ENSMUSG00000091191","nan","-1.2970620849","0.151305495915796","0.7178491602401429"
"ENSMUSG00000025165","Sectm1a","0.6800166249","0.151375696477362","0.7178949506678071"
"ENSMUSG00000038507","Parp12","0.1683371483","0.151387465699643","0.7178949506678071"
"ENSMUSG00000058934","nan","-0.9059239604","0.15145614283829995","0.7178949506678071"
"ENSMUSG00000030662","Ipo5","-0.1074780521","0.15146748899559398","0.7178949506678071"
"ENSMUSG00000043716","Rpl7","-0.1720581396","0.15148554738753398","0.7178949506678071"
"ENSMUSG00000057604","Lmcd1","-0.6918451354","0.15156764314482402","0.7179977988561691"
"ENSMUSG00000026082","Rev1","0.1658174178","0.151576620272865","0.7179977988561691"
"ENSMUSG00000072109","A530040E14Rik","1.275981885","0.151609504358521","0.7179977988561691"
"ENSMUSG00000111013","nan","-0.8646635297","0.151886983485517","0.718875509278083"
"ENSMUSG00000033450","Tagap","0.8586855229","0.151889122847785","0.718875509278083"
"ENSMUSG00000037868","Egr2","-1.3016365236","0.151912740385427","0.718875509278083"
"ENSMUSG00000087373","nan","1.6416484021","0.15191528999067402","nan"
"ENSMUSG00000030889","Vwa3a","-1.2861648375","0.15193134428226998","0.718875509278083"
"ENSMUSG00000061518","Cox5b","0.2831855084","0.15200100846177694","0.7189842019048021"
"ENSMUSG00000050272","Dscam","1.5474951632","0.152022579410586","0.7189842019048021"
"ENSMUSG00000018821","Avpi1","0.3182039438","0.152101873652897","0.7191289924098458"
"ENSMUSG00000075408","Smim41","1.7369115695","0.15215857628387","0.7191289924098458"
"ENSMUSG00000024940","Ltbp3","0.2552745601","0.15221090254277098","0.7191289924098458"
"ENSMUSG00000063087","Gm10125","-0.9480385795","0.15224763786065698","0.7191289924098458"
"ENSMUSG00000119996","nan","0.2568880782","0.15225199239572698","0.7191289924098458"
"ENSMUSG00000056412","nan","-0.1756909687","0.15225802545207298","0.7191289924098458"
"ENSMUSG00000033825","Tpsb2","-1.6304972724","0.152417883186064","0.7197226427515"
"ENSMUSG00000068392","Rnase13","0.9010603008","0.152493407023537","nan"
"ENSMUSG00000027327","1700037H04Rik","0.3872385225","0.15250981464785998","0.719851262756937"
"ENSMUSG00000025279","Dnase1l3","0.3639296261","0.152549199369351","0.719851262756937"
"ENSMUSG00000022684","Bfar","-0.1411645391","0.152578659718112","0.719851262756937"
"ENSMUSG00000046417","Lrrc75a","-0.501444088","0.15258181287489805","0.719851262756937"
"ENSMUSG00000085143","Gm11520","1.113975076","0.15263555226313094","0.7198990229756859"
"ENSMUSG00000047844","Bex4","-0.9396755814","0.152660286524206","0.7198990229756859"
"ENSMUSG00000026519","Tmem63a","0.2414623362","0.152710047498353","0.719957425624308"
"ENSMUSG00000031548","Sfrp1","0.4525041453","0.152741027064564","0.719957425624308"
"ENSMUSG00000060397","Zfp128","-0.2835543601","0.152780129139374","0.7199806309442759"
"ENSMUSG00000034032","Rpap1","-0.1538779994","0.152815710672189","0.7199872389419959"
"ENSMUSG00000010095","Slc3a2","-0.2724745494","0.15291404342976903","0.7201723200156909"
"ENSMUSG00000052821","Cysltr1","0.7218960079","0.152923369923104","0.7201723200156909"
"ENSMUSG00000120432","nan","1.4861846718","0.152973471360236","0.7202472450164"
"ENSMUSG00000024910","Ctsw","0.9247715398","0.153037378301769","0.7203871226651999"
"ENSMUSG00000039065","Atpsckmt","-0.1329616597","0.15307309583437698","0.7203942725091949"
"ENSMUSG00000032449","Slc25a36","0.2160972525","0.153208614787813","0.7205452751283822"
"ENSMUSG00000053293","Pom121","0.1468127727","0.153209962685449","0.7205452751283822"
"ENSMUSG00000041762","Gpr155","0.3772186149","0.15324174512512198","0.7205452751283822"
"ENSMUSG00000095325","Zfp870","0.2746791258","0.15324200486945902","0.7205452751283822"
"ENSMUSG00000024644","Cndp2","0.2115326825","0.15328917631330802","0.720606226074502"
"ENSMUSG00000048439","Nupl2","0.2249774394","0.153377025752874","0.720722893559085"
"ENSMUSG00000009863","Sdhb","0.260336222","0.1534160524105","0.720722893559085"
"ENSMUSG00000066278","Vps37b","-0.163573786","0.15341663682501502","0.720722893559085"
"ENSMUSG00000037108","Zcwpw1","-0.2622272682","0.15351757902002","0.721036299232266"
"ENSMUSG00000027284","Cdan1","0.2523321437","0.153702338460578","0.7215375253030641"
"ENSMUSG00000069895","Atxn1l","-0.1973133024","0.153718545163022","0.7215375253030641"
"ENSMUSG00000061100","Retnla","-1.6435163252","0.153727054999295","0.7215375253030641"
"ENSMUSG00000024065","Ehd3","0.3075206552","0.15376373491098902","0.7215489142125171"
"ENSMUSG00000039533","Mmd2","0.8098333195","0.153851110755876","0.7217981398825251"
"ENSMUSG00000040701","Ap1g2","0.2034141115","0.153943849000789","0.7219351614715349"
"ENSMUSG00000027695","Pld1","0.359459858","0.153948860447668","0.7219351614715349"
"ENSMUSG00000118394","nan","1.5413922398","0.154001871565939","nan"
"ENSMUSG00000040265","Dnm3","-0.5869285085","0.154071326129096","0.722256667040549"
"ENSMUSG00000020611","Gna13","0.1565100249","0.154095513388557","0.722256667040549"
"ENSMUSG00000056498","Tmem154","-0.9457826439","0.154120280956433","0.722256667040549"
"ENSMUSG00000051159","Cited1","-1.6773170337","0.154183575348865","0.722368713211631"
"ENSMUSG00000038637","Lrrc56","-0.3150534122","0.154212774902099","0.722368713211631"
"ENSMUSG00000046589","Lrrc8e","1.0721257226","0.154322502681156","0.722471009027005"
"ENSMUSG00000027001","Dusp19","0.1959209122","0.154340232408247","0.722471009027005"
"ENSMUSG00000050854","Tmem125","-0.3036416092","0.154348214004116","0.722471009027005"
"ENSMUSG00000043162","Pyurf","0.1992708448","0.154371802118706","0.722471009027005"
"ENSMUSG00000120175","nan","0.3068774904","0.154497221633665","0.722897373103764"
"ENSMUSG00000051747","Ttn","-1.5061638147","0.15463638891274498","0.723387859748384"
"ENSMUSG00000032420","Nt5e","-0.4976032806","0.154905503820221","0.7244858876494109"
"ENSMUSG00000116180","nan","-0.4307716265","0.15499419901021302","0.724699280730105"
"ENSMUSG00000033382","Trappc8","-0.136274093","0.155019936338469","0.724699280730105"
"ENSMUSG00000114196","nan","0.7670204216","0.155139726762316","0.7248642892120641"
"ENSMUSG00000047676","Rpsa-ps10","0.5217692908","0.155155780477394","0.7248642892120641"
"ENSMUSG00000030319","Cand2","-0.8680362325","0.155158465704116","0.7248642892120641"
"ENSMUSG00000031478","Nek3","0.3787058387","0.155219673243259","0.7249894494166851"
"ENSMUSG00000083355","nan","-1.6488239021","0.155253822531626","nan"
"ENSMUSG00000107455","Gm43868","1.0685607218","0.155280525363194","nan"
"ENSMUSG00000060149","BC002059","-0.268393452","0.155325325192086","0.725322096025559"
"ENSMUSG00000033031","Cip2a","0.6291257479","0.15542474866782402","0.7253739450754599"
"ENSMUSG00000003355","Fkbp11","0.5418971373","0.155432014489756","0.7253739450754599"
"ENSMUSG00000054206","Gzmm","0.7766819538","0.155439733589871","0.7253739450754599"
"ENSMUSG00000073155","1810058I24Rik","-0.2103880705","0.15551359773970494","0.7255533355334429"
"ENSMUSG00000015452","Ager","0.7241830582","0.15559178586799602","0.7255533355334429"
"ENSMUSG00000108396","Gm6905","-1.6564615532","0.15564426939163","nan"
"ENSMUSG00000045868","Gvin1","0.4743394643","0.155645528063529","0.7255533355334429"
"ENSMUSG00000022604","Cep97","-0.2627730754","0.155646991567148","0.7255533355334429"
"ENSMUSG00000026520","Pycr2","-0.2032005556","0.15565039274985198","0.7255533355334429"
"ENSMUSG00000039621","Prex1","0.3304508465","0.15578603222944698","0.725763171856447"
"ENSMUSG00000110715","Gm5131","-0.863487684","0.155798282141259","0.725763171856447"
"ENSMUSG00000090935","Synj2bp","0.0957161412","0.15590581039169","0.725763171856447"
"ENSMUSG00000020522","Mfap3","0.1532823435","0.155911708325658","0.725763171856447"
"ENSMUSG00000085171","D830026I12Rik","1.0955230435","0.155938985153532","0.725763171856447"
"ENSMUSG00000022710","Usp7","-0.092055782","0.15596015959221898","0.725763171856447"
"ENSMUSG00000020847","Rph3al","-0.2759591292","0.155968722427142","0.725763171856447"
"ENSMUSG00000054676","1600014C10Rik","-0.1901384058","0.155971036268414","0.725763171856447"
"ENSMUSG00000086245","nan","1.54981317","0.156090140792787","nan"
"ENSMUSG00000057176","Ccdc189","-0.3567957038","0.156107678277918","0.726121105264397"
"ENSMUSG00000000303","Cdh1","0.7150723413","0.156133313174389","0.726121105264397"
"ENSMUSG00000030321","Efcab12","0.8691578945","0.156151369895453","0.726121105264397"
"ENSMUSG00000040462","Os9","-0.087490927","0.156455682320847","0.7273756230608359"
"ENSMUSG00000089762","Ier5l","-0.458667256","0.15652776997950102","0.7275501929872429"
"ENSMUSG00000112889","nan","-1.5356521675","0.156545063712483","nan"
"ENSMUSG00000110774","nan","-0.6128146417","0.15655902820448905","nan"
"ENSMUSG00000045671","Spred2","-0.2560951047","0.15657993126019","0.7276320873584591"
"ENSMUSG00000040612","Ildr2","-0.5159695614","0.156645994397993","0.7277785337436541"
"ENSMUSG00000120309","nan","1.4960116204","0.156734989488983","0.727892792939481"
"ENSMUSG00000118292","Gm10549","1.7251582602","0.156836450930851","nan"
"ENSMUSG00000120403","nan","-1.0437000138","0.15687645091855898","nan"
"ENSMUSG00000041736","Tspo","-0.3071666509","0.15690687514242802","0.727892792939481"
"ENSMUSG00000029401","Rilpl2","-0.2225912336","0.156921558475275","0.727892792939481"
"ENSMUSG00000020707","Rnf135","0.257412722","0.156936356338288","0.727892792939481"
"ENSMUSG00000028583","Pdpn","-0.6474459887","0.15694334583748198","0.727892792939481"
"ENSMUSG00000018567","Gabarap","-0.1105130538","0.15695775854510802","0.727892792939481"
"ENSMUSG00000000223","Drp2","1.3268388896","0.15695843755293398","0.727892792939481"
"ENSMUSG00000028468","Rgp1","0.1849712474","0.156962414548261","0.727892792939481"
"ENSMUSG00000047003","Zfp41","-0.3685108663","0.15698157884282302","0.727892792939481"
"ENSMUSG00000034063","4930590J08Rik","-0.901234803","0.15704035401390806","0.7280050742304058"
"ENSMUSG00000022024","Sugt1","-0.1169712922","0.15710876180426098","0.7280235549377909"
"ENSMUSG00000020823","Sec14l1","0.1519720101","0.157121542626162","0.7280235549377909"
"ENSMUSG00000051853","Arf3","0.1387579788","0.157148022990844","0.7280235549377909"
"ENSMUSG00000026188","Tmem169","0.7180638352","0.157281598308923","0.7283353538950209"
"ENSMUSG00000026718","Stam","-0.1689517036","0.157303363338359","0.7283353538950209"
"ENSMUSG00000024687","Osbp","-0.101068802","0.157319053416679","0.7283353538950209"
"ENSMUSG00000055003","Lrtm2","-1.5298469152","0.157456168526678","0.7288099736353492"
"ENSMUSG00000026546","Cfap45","1.373058329","0.157571318527111","0.7290296026655391"
"ENSMUSG00000115684","nan","2.4815382784","0.15757809754048094","0.7290296026655391"
"ENSMUSG00000024422","Dhx16","-0.141118781","0.15775582123274698","0.7290296026655391"
"ENSMUSG00000024983","Vti1a","-0.1504905085","0.157763907319486","0.7290296026655391"
"ENSMUSG00000010376","Nedd8","0.1063861969","0.157770079708111","0.7290296026655391"
"ENSMUSG00000004895","Prcc","-0.1161432321","0.157774544357667","0.7290296026655391"
"ENSMUSG00000014771","Pdcd2","-0.1745348829","0.15779267635454097","0.7290296026655391"
"ENSMUSG00000090936","nan","0.7591442526","0.15779515347529902","0.7290296026655391"
"ENSMUSG00000024896","Minpp1","-0.1763336296","0.157815095568709","0.7290296026655391"
"ENSMUSG00000037119","Fam91a1","-0.0961971839","0.15792400944665602","0.729208461414239"
"ENSMUSG00000050732","Vamp8","-0.1661285726","0.157971886604021","0.729208461414239"
"ENSMUSG00000004099","Dnmt1","0.1940830461","0.15797366262739998","0.729208461414239"
"ENSMUSG00000026946","Nmi","-0.1915284661","0.15800606432981198","0.729208461414239"
"ENSMUSG00000000579","Dynlt1c","-0.4878365349","0.158026898948778","0.729208461414239"
"ENSMUSG00000024054","Smchd1","-0.1548444938","0.15811081683425898","0.729435908150167"
"ENSMUSG00000053950","Adnp2","-0.1838482278","0.158169666055507","0.7295476276459929"
"ENSMUSG00000059674","Cdh24","0.3917842601","0.158245537415029","0.729611478292888"
"ENSMUSG00000006289","Osgep","0.1373483501","0.15825278159602202","0.729611478292888"
"ENSMUSG00000027776","Il12a","1.6909733882","0.158326182626199","0.729790161273716"
"ENSMUSG00000022885","St6gal1","-0.2007586853","0.15845687033731698","0.730232766058975"
"ENSMUSG00000039568","Ubald1","-0.1718464619","0.158504387831448","0.730261914429135"
"ENSMUSG00000115793","nan","0.7637939983","0.15855540855532702","0.730261914429135"
"ENSMUSG00000026207","Speg","-0.407210671","0.158603074540814","0.730261914429135"
"ENSMUSG00000025779","Ly96","0.2658865682","0.158703038212172","0.730261914429135"
"ENSMUSG00000030256","Bhlhe41","-0.5244075211","0.158704065408898","0.730261914429135"
"ENSMUSG00000060373","Hnrnpc","-0.1060831516","0.158712834418683","0.730261914429135"
"ENSMUSG00000038963","Slco4a1","-0.7701073596","0.15872180957718302","0.730261914429135"
"ENSMUSG00000072582","Ptrh2","0.1517345838","0.15874053198058402","0.730261914429135"
"ENSMUSG00000079467","Gm14966","-0.6964373497","0.158807191921395","0.7303276095838539"
"ENSMUSG00000054894","Dmac2l","-0.3393795245","0.158908200792525","0.7303276095838539"
"ENSMUSG00000078817","Nlrp12","-0.6647901302","0.158966298013788","0.7303276095838539"
"ENSMUSG00000038651","Sycp2l","2.3803755994","0.15899958050103902","nan"
"ENSMUSG00000026104","Stat1","0.2271125576","0.159035236114053","0.7303276095838539"
"ENSMUSG00000024151","Msh2","0.1763921501","0.15904667031477498","0.7303276095838539"
"ENSMUSG00000021950","Anxa8","1.4253228413","0.15905018690032002","0.7303276095838539"
"ENSMUSG00000032041","Tirap","0.2865855781","0.15906382136733802","0.7303276095838539"
"ENSMUSG00000090963","nan","0.5721446365","0.159085677007818","0.7303276095838539"
"ENSMUSG00000001158","Snrnp27","-0.1558930693","0.15912299243921801","0.7303276095838539"
"ENSMUSG00000087177","E130307A14Rik","0.4288000862","0.15919049509831","0.7303276095838539"
"ENSMUSG00000052040","Klf13","0.2670662824","0.159217386278434","0.7303276095838539"
"ENSMUSG00000042115","Klhdc8a","-0.3737499259","0.159228048130649","0.7303276095838539"
"ENSMUSG00000107516","nan","0.5021819405","0.15926126402770002","0.7303276095838539"
"ENSMUSG00000029050","Ski","-0.2085493062","0.159286412594438","0.7303276095838539"
"ENSMUSG00000048327","Ckap2l","0.8533347249","0.159339707131461","0.7303276095838539"
"ENSMUSG00000110397","nan","0.4385113947","0.159348079044666","0.7303276095838539"
"ENSMUSG00000020111","Micu1","-0.1381053109","0.159415944537357","0.7303276095838539"
"ENSMUSG00000000817","Fasl","1.4620508351","0.15947180891398802","0.7303276095838539"
"ENSMUSG00000041329","Atp1b2","-0.4766124056","0.159520569557827","0.7303276095838539"
"ENSMUSG00000118559","A930007A09Rik","0.6052386384","0.159583553270335","0.7303276095838539"
"ENSMUSG00000117250","nan","1.064242928","0.159633963151573","0.7303276095838539"
"ENSMUSG00000043623","nan","1.2162444036","0.15963625510102802","0.7303276095838539"
"ENSMUSG00000033857","Engase","0.2756712013","0.15969675658199695","0.7303276095838539"
"ENSMUSG00000050891","Tatdn1","0.1957964597","0.159706197885003","0.7303276095838539"
"ENSMUSG00000035621","Midn","0.1594521346","0.15971761800212","0.7303276095838539"
"ENSMUSG00000096957","E230013L22Rik","0.474737488","0.159717951043433","0.7303276095838539"
"ENSMUSG00000020696","Rffl","-0.1993732222","0.15974234804599","0.7303276095838539"
"ENSMUSG00000075707","Dio3","-0.9744473634","0.159755550669569","0.7303276095838539"
"ENSMUSG00000105283","Gm33370","1.3293413617","0.15976024803999","0.7303276095838539"
"ENSMUSG00000051379","Flrt3","-1.4109878762","0.15983107711270902","0.7304338959315542"
"ENSMUSG00000027669","Gnb4","0.3026413094","0.159852848812935","0.7304338959315542"
"ENSMUSG00000024675","Ms4a4c","1.2566261066","0.159925600041668","0.730549540499943"
"ENSMUSG00000045689","Pcdhb4","-1.2554804648","0.159947518670104","0.730549540499943"
"ENSMUSG00000097195","Snhg5","0.2634154171","0.160122217827184","0.7311889266268431"
"ENSMUSG00000120942","nan","1.5643561209","0.16017369002237802","nan"
"ENSMUSG00000001525","Tubb5","-0.2697130128","0.160187534970934","0.731328657165742"
"ENSMUSG00000023104","Rfc2","-0.1693744508","0.16022376969488197","0.73133558150004"
"ENSMUSG00000053226","Dand5","-0.2343656376","0.160342262021781","0.731509524690522"
"ENSMUSG00000098203","nan","-1.904634883","0.160377078103525","nan"
"ENSMUSG00000057751","Megf6","0.6788167233","0.16041770093449098","0.731509524690522"
"ENSMUSG00000047187","Rab2a","-0.077856607","0.160494942292061","0.731509524690522"
"ENSMUSG00000023984","Gm20517","0.8266246319","0.160501341008384","0.731509524690522"
"ENSMUSG00000025132","Arhgdia","0.1006520768","0.16053178151324698","0.731509524690522"
"ENSMUSG00000023030","Slc11a2","0.1819297634","0.16055492153722303","0.731509524690522"
"ENSMUSG00000031885","Cbfb","0.2562088446","0.160560308051874","0.731509524690522"
"ENSMUSG00000018543","1700001P01Rik","1.7541976749","0.16058469350371898","nan"
"ENSMUSG00000044340","Phlpp1","-0.2502318689","0.160593509556689","0.731509524690522"
"ENSMUSG00000115186","nan","0.3847757736","0.160652135712294","0.731509524690522"
"ENSMUSG00000055850","Rnf181","0.1175931591","0.16065788309254098","0.731509524690522"
"ENSMUSG00000034839","Larp6","-1.2528181669","0.160673966300138","0.731509524690522"
"ENSMUSG00000018858","Mrpl58","0.1236258809","0.160702347830722","0.731509524690522"
"ENSMUSG00000049985","Ankrd55","-0.6123174748","0.160736428793917","0.731509524690522"
"ENSMUSG00000040322","Slc25a24","0.4213788632","0.16074804603809306","0.731509524690522"
"ENSMUSG00000040640","Erc2","0.4017315469","0.16081921271722502","0.7316374843284"
"ENSMUSG00000113587","nan","-2.3516312647","0.160854553611154","nan"
"ENSMUSG00000113123","nan","-2.3877700751","0.16088519000521698","nan"
"ENSMUSG00000030880","Polr3e","-0.150131184","0.16098355933600195","0.7316374843284"
"ENSMUSG00000039131","Gipc2","-1.271022173","0.160992882052686","0.7316374843284"
"ENSMUSG00000022849","Hspbap1","0.2467448627","0.161007143067035","0.7316374843284"
"ENSMUSG00000029380","Cxcl1","-0.5883349083","0.161029676850534","0.7316374843284"
"ENSMUSG00000027379","Bub1","-1.0676286116","0.16108237709380802","0.7316374843284"
"ENSMUSG00000007836","Hnrnpa0","-0.1122488164","0.16109185336535098","0.7316374843284"
"ENSMUSG00000036376","Abt1","-0.1386074721","0.161109167148601","0.7316374843284"
"ENSMUSG00000034687","Fras1","0.7432723218","0.161120467929232","0.7316374843284"
"ENSMUSG00000033565","Rbfox2","0.252569746","0.161137086497833","0.7316374843284"
"ENSMUSG00000025403","Shmt2","0.1068674221","0.16115822109108802","0.7316374843284"
"ENSMUSG00000021752","Kctd6","0.1708618827","0.16124034026746698","0.731776725364582"
"ENSMUSG00000038917","3930402G23Rik","-1.0143177843","0.161275587889923","0.731776725364582"
"ENSMUSG00000042367","Gjb3","-1.8547581957","0.16131266958848495","0.731776725364582"
"ENSMUSG00000022159","Rab2b","-0.211675801","0.16132784773762698","0.731776725364582"
"ENSMUSG00000102863","nan","1.2367899442","0.16142751905973002","0.73184464096159"
"ENSMUSG00000025949","Pikfyve","0.1853320513","0.161563591176613","0.73184464096159"
"ENSMUSG00000047843","Bri3","-0.2104535083","0.161631546177191","0.73184464096159"
"ENSMUSG00000023861","Mpc1","-0.2772902511","0.16165646264702802","0.73184464096159"
"ENSMUSG00000109304","nan","0.7002803173","0.16165888317838","nan"
"ENSMUSG00000030303","Far2","-1.5415970516","0.16166748434682598","0.73184464096159"
"ENSMUSG00000026200","Glb1l","-0.3282217129","0.161695750248961","0.73184464096159"
"ENSMUSG00000031758","Cdyl2","0.351952101","0.16169774537628304","0.73184464096159"
"ENSMUSG00000038352","Arl5c","-0.9952993835","0.161701803122929","0.73184464096159"
"ENSMUSG00000031483","Erlin2","-0.1642884353","0.16170947950667094","0.73184464096159"
"ENSMUSG00000031851","Ntpcr","0.2319401323","0.161731559339349","0.73184464096159"
"ENSMUSG00000040549","Ckap5","0.1944514474","0.161737841746809","0.73184464096159"
"ENSMUSG00000101210","nan","0.9118804401","0.161775619873198","nan"
"ENSMUSG00000047907","Tshz2","0.1976895759","0.161833615649075","0.73184464096159"
"ENSMUSG00000111481","nan","0.7230780985","0.16186144198698402","0.73184464096159"
"ENSMUSG00000036461","Elf1","0.1780547675","0.161887199400062","0.73184464096159"
"ENSMUSG00000109787","nan","0.7199899202","0.16193511863219298","0.73184464096159"
